,time,target,response,frequency
28,1860.115234375,1,2,1000
29,1862.03515625,1,1,1000
30,1864.48486328125,2,2,1200
31,1866.35498046875,1,2,1000
32,1868.81494140625,2,2,1000
33,1871.9345703125,2,2,1200
34,1873.884765625,2,2,1000
35,1875.234375,1,1,1000
36,1877.21435546875,1,2,1200
37,1879.1142578125,1,2,1200
38,1881.00439453125,1,1,1000
39,1883.404296875,2,1,1000
40,1884.833984375,1,1,1000
41,1886.833984375,1,1,1000
42,1889.25390625,2,2,1200
43,1891.11376953125,1,2,1200
44,1893.58349609375,2,2,1000
45,1895.763671875,2,2,1000
46,1897.18359375,1,2,1000
47,1899.18310546875,1,1,1000
48,1901.11328125,1,2,1000
0,1907.08251953125,2,2,1200
1,1908.83251953125,1,1,1000
2,1911.3525390625,2,2,1200
3,1912.95263671875,1,2,1000
4,1915.10205078125,1,2,1200
5,1917.05224609375,1,1,1000
6,1919.662109375,2,2,1000
7,1921.001953125,1,2,1000
8,1922.95166015625,1,1,1000
9,1925.38134765625,2,2,1200
10,1926.78173828125,1,1,1000
11,1928.681640625,1,2,1200
12,1931.28125,2,2,1200
13,1932.93115234375,1,2,1200
14,1935.5615234375,2,2,1000
15,1937.6513671875,2,2,1000
16,1939.76123046875,2,2,1000
17,1941.78125,2,2,1000
18,1943.80078125,2,2,1200
19,1945.16064453125,1,1,1000
20,1947.78076171875,2,2,1000
21,1949.900390625,2,2,1000
22,1951.30029296875,1,2,1200
23,1953.88037109375,2,1,1000
24,1955.810546875,2,2,1000
25,1957.7001953125,2,2,1000
26,1959.1298828125,1,2,1200
27,1961.8798828125,2,2,1000
28,1963.259765625,1,1,1000
29,1965.75,2,2,1000
30,1967.20947265625,1,1,1200
31,1969.87939453125,2,2,1000
32,1971.42919921875,1,1,1200
33,1973.349609375,1,1,1000
34,1975.29931640625,1,1,1000
35,1977.50927734375,1,2,1000
36,1979.6591796875,1,1,1000
37,1982.298828125,2,2,1000
38,1984.3291015625,2,2,1000
39,1986.19873046875,2,2,1000
40,1988.478515625,2,2,1000
41,1990.45849609375,2,2,1000
42,1992.05859375,1,1,1000
43,1994.00830078125,1,1,1000
44,1996.50830078125,2,2,1000
45,1997.8583984375,1,2,1000
46,1999.84814453125,1,1,1000
47,2001.748046875,1,1,1000
48,2003.7978515625,1,1,1000
0,2009.09765625,2,2,1000
1,2011.29736328125,2,2,1000
2,2012.70751953125,1,2,1200
3,2015.45751953125,2,2,1000
4,2016.84716796875,1,1,1000
5,2018.75732421875,1,1,1000
6,2021.197265625,2,2,1000
7,2023.2568359375,2,2,1000
8,2025.27685546875,2,2,1200
9,2026.64697265625,1,1,1000
10,2028.546875,1,1,1000
11,2030.54638671875,1,1,1000
12,2032.45654296875,1,1,1000
13,2034.45654296875,1,1,1000
14,2037.09619140625,2,2,1000
15,2039.04638671875,2,2,1000
16,2040.49609375,1,1,1000
17,2042.55615234375,1,1,1000
18,2044.505859375,1,1,1000
19,2047.005859375,2,2,1000
20,2048.60546875,1,1,1000
21,2050.7255859375,1,1,1000
22,2052.74560546875,1,2,1000
23,2054.80517578125,1,1,1200
24,2056.8251953125,1,2,1200
25,2059.39501953125,2,1,1000
26,2060.85498046875,1,1,1000
27,2063.375,2,2,1200
28,2065.294921875,2,2,1200
29,2066.77490234375,1,1,1200
30,2069.67431640625,2,2,1200
31,2071.07470703125,1,1,1000
32,2073.54443359375,2,2,1000
33,2075.04443359375,1,1,1000
34,2077.5439453125,2,2,1200
35,2079.59423828125,2,1,1200
36,2081.75390625,2,2,1200
37,2083.75390625,2,2,1000
38,2085.94384765625,2,1,1000
39,2087.49365234375,1,1,1000
40,2090.0234375,2,2,1200
41,2092.103515625,2,2,1000
42,2094.20361328125,2,2,1000
43,2096.37353515625,2,2,1000
44,2097.92333984375,1,1,1000
45,2099.943359375,1,1,1000
46,2102.47314453125,2,2,1000
47,2104.39306640625,2,2,1000
48,2105.8427734375,1,1,1200
